epoch,D_loss,G_loss,W_rmse,W_mae,W_r2,global_step
1,8.51192623295196,-14.517321816806135,0.18073922395706177,0.1804320514202118,-289.9522705078125,146
2,6.194569711815821,-29.9941652232203,0.18001174926757812,0.17970097064971924,-287.61480712890625,292
3,5.710544654767808,-38.04976640898606,0.17939196527004242,0.1790781468153,-285.630859375,438
4,5.470473145785397,-42.959625507223194,0.17867542803287506,0.17835451662540436,-283.3456726074219,584
5,5.330466453343222,-47.55718875753468,0.17796392738819122,0.1776328980922699,-281.0855712890625,730
6,5.075097286537902,-48.735463767216125,0.17733758687973022,0.17699509859085083,-279.10345458984375,876
7,4.955345695965911,-56.55680544623013,0.1766280084848404,0.1762603223323822,-276.8664245605469,1022
8,4.912845990429186,-57.816505432128906,0.17597100138664246,0.1755770891904831,-274.8031005859375,1168
9,4.717516569242085,-61.870776603961815,0.17535218596458435,0.17492873966693878,-272.86676025390625,1314
10,4.695302463557622,-65.22795841611665,0.1747003197669983,0.1742529720067978,-270.8343200683594,1460
11,4.667927839984633,-71.07722236370218,0.17404532432556152,0.17355914413928986,-268.7998352050781,1606
12,4.388293468788879,-75.30851272056843,0.17340977489948273,0.17287799715995789,-266.8330078125,1752
13,4.3359601889571096,-78.86284400676858,0.17274998128414154,0.17218410968780518,-264.7987365722656,1898
14,4.1681397451113344,-83.01474025331694,0.17213520407676697,0.17152848839759827,-262.9102783203125,2044
15,4.060629642173035,-88.56156868770205,0.1714940071105957,0.17084166407585144,-260.9478454589844,2190
16,3.977524378528334,-92.96786683181236,0.17095425724983215,0.1702519953250885,-259.30157470703125,2336
17,3.8975857055350525,-98.27867836787783,0.17042303085327148,0.16967399418354034,-257.68634033203125,2482
18,3.5941784349206376,-100.36994118526064,0.169860377907753,0.16906748712062836,-255.98104858398438,2628
19,3.501697546815219,-102.53000509327856,0.16935066878795624,0.1685173660516739,-254.44110107421875,2774
20,3.39702103562551,-105.84112443595097,0.16884738206863403,0.16797026991844177,-252.92506408691406,2920
21,3.2008210534918797,-112.63168940050849,0.16838358342647552,0.1674593687057495,-251.5320281982422,3066
22,2.9620637207815093,-116.6927674392174,0.16794759035110474,0.1669837087392807,-250.22593688964844,3212
23,2.795080168606484,-117.67715243635506,0.16752001643180847,0.16650345921516418,-248.94839477539062,3358
24,2.6254118321693105,-124.96994150095972,0.16706816852092743,0.16601087152957916,-247.60183715820312,3504
25,2.3775872596322674,-128.35369531039535,0.16663450002670288,0.16553840041160583,-246.31288146972656,3650
26,2.225363362325381,-133.70710649161504,0.16622959077358246,0.16509634256362915,-245.11244201660156,3796
27,1.9863019544784337,-137.73302906957167,0.16588838398456573,0.16471673548221588,-244.10311889648438,3942
28,1.685024806897934,-136.01277765734443,0.16556145250797272,0.16435396671295166,-243.13800048828125,4088
29,1.3959555593255448,-144.1542881932752,0.16523610055446625,0.16399846971035004,-242.17942810058594,4234
30,1.2040956053015304,-144.87331364072602,0.1649835705757141,0.1637187898159027,-241.4366912841797,4380
31,1.0411974273315847,-147.29649089944775,0.16474097967147827,0.16345366835594177,-240.7242431640625,4526
32,0.7565571347328082,-152.49993186161436,0.1645270138978958,0.1632176637649536,-240.0967254638672,4672
33,0.6047121825283521,-151.55572930697738,0.16433720290660858,0.16300928592681885,-239.540771484375,4818
34,0.31746621981059037,-156.7391515271417,0.16415661573410034,0.16281750798225403,-239.0124053955078,4964
35,0.19363914123953205,-159.42584702064252,0.1640193611383438,0.16266386210918427,-238.6112060546875,5110
36,-0.17385335817728956,-162.8894332359577,0.1638866513967514,0.16252237558364868,-238.22364807128906,5256
37,-0.3914648996640558,-164.94300579202587,0.16377834975719452,0.16240213811397552,-237.90756225585938,5402
38,-0.6015721151273544,-165.443656132139,0.16368596255779266,0.16229964792728424,-237.63812255859375,5548
39,-0.8566365176684236,-167.4505141685749,0.16361527144908905,0.1622229814529419,-237.4320526123047,5694
40,-0.9819387083184229,-170.82315589641703,0.16355369985103607,0.16215704381465912,-237.2526092529297,5840
41,-1.0879104006780338,-170.67210651266163,0.16349992156028748,0.16209828853607178,-237.09596252441406,5986
42,-1.2555865588253492,-172.37489318847656,0.16346168518066406,0.16205769777297974,-236.98458862304688,6132
43,-1.3860151800390792,-171.9309476655105,0.16343532502651215,0.16202789545059204,-236.9078369140625,6278
44,-1.593345286094979,-175.30472012223868,0.1634131371974945,0.16200435161590576,-236.84324645996094,6424
45,-1.6785462980401027,-174.5638364594558,0.1633967161178589,0.1619863361120224,-236.7954864501953,6570
46,-1.7100548809521818,-173.15932859223466,0.1633848249912262,0.161973237991333,-236.76084899902344,6716
47,-1.8550020537964285,-175.3796702417834,0.1633780598640442,0.16196592152118683,-236.7411651611328,6862
48,-1.8281195849588472,-177.5202284188106,0.1633743792772293,0.16196179389953613,-236.73046875,7008
49,-1.8582494895752162,-178.25646288641568,0.16337281465530396,0.16196005046367645,-236.72589111328125,7154
50,-1.77712696709045,-176.8661109661234,0.1633724421262741,0.16195963323116302,-236.72482299804688,7300
