epoch,D_loss,G_loss,W_rmse,W_mae,W_r2,global_step
1,7.490065592708009,-14.362518411416273,0.17538663744926453,0.17365576326847076,-50.17963790893555,264
2,5.910495976607005,-28.165170926314133,0.17393335700035095,0.17219169437885284,-49.334983825683594,528
3,4.660937097036477,-31.020506638746994,0.1732569932937622,0.17151054739952087,-48.944278717041016,792
4,2.984577574513175,-27.45860195159912,0.17281030118465424,0.17103074491024017,-48.68708038330078,1056
5,1.4292589956612298,-22.817881400768574,0.17236328125,0.17055287957191467,-48.43035125732422,1320
6,0.7211306004813223,-21.851534550006573,0.1712857335805893,0.16944628953933716,-47.814247131347656,1584
7,0.22350868605303043,-22.834583099071796,0.16906464099884033,0.16715127229690552,-46.55648422241211,1848
8,-0.21183094743526343,-28.083331915048454,0.16480407118797302,0.16279685497283936,-44.189762115478516,2112
9,-0.7565702860328284,-38.56243874476506,0.15774290263652802,0.15554578602313995,-40.40033721923828,2376
10,0.6562779636094065,-37.668610077637894,0.151408851146698,0.14904473721981049,-37.14228439331055,2640
11,-1.5760782385865848,-62.936229118934044,0.1392832100391388,0.13663709163665771,-31.277633666992188,2904
12,-2.1073934832079844,-79.84032557560847,0.12635450065135956,0.12341286987066269,-25.563522338867188,3168
13,-2.9816484645460593,-107.26981969980093,0.11125528812408447,0.10784361511468887,-19.59423065185547,3432
14,-3.5105598230253565,-129.45013735844537,0.09623122215270996,0.09227248281240463,-14.407642364501953,3696
15,-3.6746748622619743,-156.15299576979416,0.08178065717220306,0.07718511670827866,-10.12769889831543,3960
16,-1.4649380159874756,-157.14276299109827,0.07209251075983047,0.06701043993234634,-7.6473798751831055,4224
17,-2.4161915306114787,-197.01232998187726,0.0606105774641037,0.055023495107889175,-5.11224889755249,4488
18,-1.2004628079858692,-179.04617324242224,0.05289326608181,0.04716924577951431,-3.6548423767089844,4752
19,-0.9151005162434145,-205.35022588876578,0.045743606984615326,0.0400988794863224,-2.4814889430999756,5016
20,-0.17566469424601758,-158.33307574345514,0.04188527166843414,0.03647855669260025,-1.9189515113830566,5280
21,-0.01917661873228622,-113.59899667593149,0.03989425674080849,0.03472544252872467,-1.6480424404144287,5544
22,-0.28874846570419543,-107.60612370417668,0.03859155997633934,0.03355460613965988,-1.4779291152954102,5808
23,-0.737832294156154,-120.43113561776968,0.03669623285531998,0.03184802085161209,-1.240511178970337,6072
24,-0.9221761369456848,-122.8091926574707,0.03497913479804993,0.030345790088176727,-1.0357401371002197,6336
25,-0.3941865488322395,-128.42196171100323,0.03369533270597458,0.02918790839612484,-0.889051079750061,6600
26,-1.4411139765923673,-130.0263024843656,0.032871492207050323,0.028405427932739258,-0.797806978225708,6864
27,-1.773844745123025,-133.71717482346756,0.0326344296336174,0.028098177164793015,-0.7719696760177612,7128
28,-1.3198832217039485,-157.37506103515625,0.032161418348550797,0.027522675693035126,-0.7209750413894653,7392
29,-2.844606209997878,-151.23722986074594,0.03279336541891098,0.027881283313035965,-0.7892708778381348,7656
30,-1.8341898051175205,-133.20790452223557,0.034900762140750885,0.029474947601556778,-1.0266282558441162,7920
31,-2.392157816751437,-171.63775986891525,0.036160632967948914,0.030283354222774506,-1.175586223602295,8184
32,-2.9601796772895437,-168.23675639812762,0.038574352860450745,0.03214281052350998,-1.4757201671600342,8448
33,-3.0320887938141823,-212.6139133159931,0.04038248583674431,0.03350134938955307,-1.7132530212402344,8712
34,-3.486587828871879,-185.45339760413538,0.042603641748428345,0.03519735485315323,-2.019935131072998,8976
35,-1.7708422348580577,-342.4020130450909,0.042032934725284576,0.03452914208173752,-1.9395685195922852,9240
36,-1.2771483291730736,-354.4611059335562,0.040998559445142746,0.03333457186818123,-1.7966713905334473,9504
37,-2.3272219400740033,-279.5445855947641,0.04145020246505737,0.03329041600227356,-1.8586268424987793,9768
38,-4.87207336701227,-218.43643305851862,0.04350775480270386,0.0349331758916378,-2.149470329284668,10032
39,-4.562699974260547,-207.8284785930927,0.04661941900849342,0.03749019652605057,-2.616079092025757,10296
40,-4.145241671890924,-287.8480591407189,0.048334695398807526,0.03878570720553398,-2.887068271636963,10560
41,-1.8149658337687,-408.76419712946966,0.0486978255212307,0.03869311511516571,-2.9456937313079834,10824
42,-3.60028290522821,-330.0196665250338,0.049505528062582016,0.03909486532211304,-3.077665328979492,11088
43,-4.249028213547938,-421.5319850628193,0.049493059515953064,0.03875292092561722,-3.0756120681762695,11352
44,-2.806801096056447,-197.99534460214468,0.05246983841061592,0.041293155401945114,-3.580613136291504,11616
45,-5.303133685480464,-236.30659778301532,0.05502082034945488,0.043506816029548645,-4.036841869354248,11880
46,-5.147939391659968,-283.0673264723558,0.05783585458993912,0.04598929360508919,-4.565426826477051,12144
47,-6.382819419783173,-306.1868077791654,0.06018317863345146,0.048106975853443146,-5.026350975036621,12408
48,-3.4187839884649622,-566.2282650287335,0.05955147743225098,0.04724651575088501,-4.900506496429443,12672
49,-4.78869087181308,-618.1863908034104,0.05843501538038254,0.04608495905995369,-4.681336402893066,12936
50,-8.326041174657417,-595.9488020676833,0.05858808755874634,0.04627972096204758,-4.7111406326293945,13200
51,-9.455039527380105,-577.1250281700721,0.05971401929855347,0.04742872342467308,-4.932760715484619,13464
52,-9.99659213378574,-691.2742403470553,0.060454510152339935,0.04819145053625107,-5.080812454223633,13728
53,-10.789594954613483,-699.8826833871694,0.06113199517130852,0.04889747127890587,-5.217865467071533,13992
54,-14.138639478069363,-741.4560675987831,0.061514485627412796,0.049104850739240646,-5.29591703414917,14256
55,-14.015405250318123,-702.5650446965144,0.06214063987135887,0.04969295859336853,-5.424740791320801,14520
56,-12.883253799243407,-742.1156762930063,0.06263472139835358,0.05006339028477669,-5.527313709259033,14784
57,-14.171395537528126,-697.7728911179763,0.0632672905921936,0.05064624175429344,-5.659823417663574,15048
58,-3.5162355109597696,-357.04272813063403,0.0642777681350708,0.05143190547823906,-5.8742570877075195,15312
59,-7.621371230392745,-408.5537426288311,0.06552877277135849,0.052467230707407,-6.144440174102783,15576
60,-12.536125641880613,-738.3818511962891,0.0658896416425705,0.052871622145175934,-6.2233476638793945,15840
61,-13.945225127718665,-787.1739619328425,0.06638426333665848,0.0534440241754055,-6.332203388214111,16104
62,-16.16432004444527,-824.140642606295,0.06679825484752655,0.05399264767765999,-6.423939228057861,16368
63,-14.812099527228963,-872.3107428917518,0.0666666328907013,0.053967639803886414,-6.394711494445801,16632
64,-17.46847067637877,-930.4460144042969,0.0662551000714302,0.0537215918302536,-6.303698539733887,16896
65,-16.37376923181794,-973.1681412916917,0.06599251180887222,0.0534377284348011,-6.245919704437256,17160
66,-20.045987300800554,-955.3844933143029,0.06566479057073593,0.05323825404047966,-6.174131870269775,17424
67,-21.03038582837943,-980.6383326603816,0.06551016867160797,0.0531795360147953,-6.140385150909424,17688
68,-17.447302493182097,-1016.8298093355619,0.06505516916513443,0.05283951386809349,-6.041542053222656,17952
69,-18.795791701837018,-1017.9063744178185,0.06476902961730957,0.05270680785179138,-5.979736328125,18216
70,-24.24580289829861,-1028.5648627647986,0.06425304710865021,0.052359867841005325,-5.868969917297363,18480
71,-21.137749606912788,-1104.7642024113582,0.06397354602813721,0.05221029371023178,-5.809340000152588,18744
72,-22.009768480604347,-1051.3025806133564,0.06381893903017044,0.052216120064258575,-5.776467323303223,19008
73,-21.779534722819474,-1102.4449028602014,0.06319085508584976,0.05169135704636574,-5.643740653991699,19272
74,-23.78408833886638,-1043.6402517465444,0.06297647953033447,0.05152285844087601,-5.598738193511963,19536
75,-21.79017908826019,-1114.1228978083684,0.06248981133103371,0.05110548436641693,-5.497145652770996,19800
76,-25.24643294919621,-1114.2810938908503,0.06205245852470398,0.05067198723554611,-5.406519889831543,20064
77,-23.818717192519795,-1062.4619762714092,0.06174848601222038,0.05036459490656853,-5.343907356262207,20328
78,-23.643739194581002,-1171.6915048452524,0.061559420078992844,0.0501738078892231,-5.305118560791016,20592
79,-26.178192024881188,-1115.087669959435,0.06124795228242874,0.049915000796318054,-5.241476535797119,20856
80,-24.98553930268143,-1137.9822974571814,0.06106690317392349,0.04975518584251404,-5.2046308517456055,21120
81,-24.540838088050034,-1235.9727677565354,0.0610077828168869,0.04971388354897499,-5.192623138427734,21384
82,-25.91383698131099,-1355.2688704270583,0.060726288706064224,0.049475573003292084,-5.135609149932861,21648
83,-25.747677940310854,-1195.9959212083083,0.06070493534207344,0.0494920089840889,-5.131295204162598,21912
84,-24.2775511470708,-1306.3144906850962,0.06038448587059975,0.04923262074589729,-5.0667338371276855,22176
85,-26.785979146307167,-1300.6485771766077,0.060160763561725616,0.04904734343290329,-5.021862983703613,22440
86,-27.3713847489068,-1221.9414003812349,0.060214053839445114,0.04917405545711517,-5.032536029815674,22704
87,-25.93742397517869,-1313.3844651442307,0.06006663292646408,0.048996612429618835,-5.003033638000488,22968
88,-29.029761800260253,-1303.2273817795974,0.05990240350365639,0.048885803669691086,-4.970252990722656,23232
89,-31.383422392787356,-1328.0979966383713,0.05978759378194809,0.04879601299762726,-4.947388648986816,23496
90,-30.606657114895906,-1288.6311528132512,0.05985277146100998,0.04884703829884529,-4.960362911224365,23760
91,-28.699825752865184,-1402.5886371319111,0.059616684913635254,0.04861309006810188,-4.913435459136963,24024
