epoch,D_loss,G_loss,W_rmse,W_mae,W_r2,global_step
26,0.5598643424393106,-186.95809863163873,0.029974084347486496,0.025429481640458107,-3.690396785736084,6838
27,-0.23667923987138406,-148.7838294689472,0.02856728434562683,0.024186454713344574,-3.2604517936706543,7101
28,-1.225251541391525,-177.97387842031625,0.02700999565422535,0.02272750809788704,-2.808612108230591,7364
29,-1.596590536628839,-210.0715676821195,0.025297969579696655,0.021144667640328407,-2.3410966396331787,7627
30,-1.5913455932765859,-185.07135978111853,0.024259895086288452,0.020212380215525627,-2.0725257396698,7890
31,-2.097469119291342,-200.7991570692796,0.02355179376900196,0.01952415145933628,-1.8957808017730713,8153
32,-1.8940950423592398,-246.2604241004357,0.023085718974471092,0.019042791798710823,-1.782303810119629,8416
33,-3.170505137951202,-245.99627802922174,0.022872477769851685,0.01877095364034176,-1.7311413288116455,8679
34,-3.069967337434283,-239.2174632732685,0.022954709827899933,0.018719444051384926,-1.75081467628479,8942
35,-3.396810901482296,-282.78066752507135,0.02282414585351944,0.018568120896816254,-1.7196109294891357,9205
36,-3.8899744400053424,-242.82791284414438,0.02310851216316223,0.018794381991028786,-1.7878005504608154,9468
37,-3.4609725606758786,-315.5143858102652,0.023425277322530746,0.019072791561484337,-1.864753246307373,9731
38,-4.658466712603551,-267.03415034367487,0.023947173729538918,0.019580598920583725,-1.993823766708374,9994
39,-4.734481841439076,-265.7495419428899,0.02462589368224144,0.020140625536441803,-2.1659328937530518,10257
40,-4.879223537082455,-260.32578013493463,0.02567354217171669,0.02095453068614006,-2.4410369396209717,10520
41,-5.852459115220567,-292.237490433913,0.026855506002902985,0.02190023474395275,-2.7651681900024414,10783
42,-6.093064788176533,-394.83619631253754,0.02789960615336895,0.022800268605351448,-3.063627243041992,11046
43,-7.0844969244057685,-394.07051731989935,0.02933957614004612,0.023939933627843857,-3.4939208030700684,11309
44,-7.32641609993271,-468.163696875939,0.03135635331273079,0.025711864233016968,-4.132970809936523,11572
45,-9.245097396491598,-404.99179928119366,0.03395482525229454,0.028006337583065033,-5.018949031829834,11835
46,-9.139842910005113,-521.5777130126953,0.036439619958400726,0.030266854912042618,-5.9321088790893555,12098
47,-10.985834085895988,-466.3295423067533,0.039348818361759186,0.03291924297809601,-7.083158493041992,12361
48,-10.411023212476374,-514.4054624117338,0.04211941733956337,0.03537970036268234,-8.261523246765137,12624
49,-11.476261065033452,-555.5217455350436,0.04484451562166214,0.03776703402400017,-9.4987211227417,12887
50,-10.639624480058938,-649.0645223764272,0.0472249761223793,0.039843324571847916,-10.642901420593262,13150
51,-12.135855775368984,-610.7543076735276,0.04970691353082657,0.04214456304907799,-11.898858070373535,13413
52,-12.389569166495319,-739.0177072378306,0.05175350233912468,0.04391982778906822,-12.98289680480957,13676
53,-13.07886487268223,-696.4560875525841,0.05385328456759453,0.04575524106621742,-14.140567779541016,13939
54,-13.896718117674041,-750.7043609619141,0.055722299963235855,0.04744907468557358,-15.20973014831543,14202
55,-13.58222138428416,-772.3101090651292,0.05730123817920685,0.04875873401761055,-16.141376495361328,14465
56,-14.951441759392337,-791.9599844125601,0.05883819982409477,0.05026832967996597,-17.073259353637695,14728
57,-14.330715751466641,-822.6617396428035,0.060187116265296936,0.051484350115060806,-17.911449432373047,14991
58,-14.835344390724096,-838.5090073805588,0.06131875887513161,0.052407149225473404,-18.629281997680664,15254
59,-16.321148797133123,-875.8209475003756,0.062209054827690125,0.05323594808578491,-19.20342254638672,15517
60,-16.709544968695695,-927.2176361083984,0.06306473910808563,0.05388901010155678,-19.763036727905273,15780
61,-15.908454493424738,-955.9796647291917,0.06377130001783371,0.05437197908759117,-20.230892181396484,16043
62,-16.763127153817237,-946.9816448505109,0.06445983797311783,0.05491981655359268,-20.691829681396484,16306
63,-18.46220564842224,-1010.1920553354116,0.0647253692150116,0.05507369339466095,-20.87090492248535,16569
64,-17.867109273323088,-1086.0016162578877,0.06486503779888153,0.05508066713809967,-20.965396881103516,16832
65,-19.760373930967354,-1096.0318920428936,0.0648130401968956,0.05486232787370682,-20.930194854736328,17095
66,-20.041028638303054,-1117.6547276423528,0.06467756628990173,0.05449461564421654,-20.838611602783203,17358
67,-21.179345847989218,-1147.8077099139873,0.06414277106523514,0.05376340076327324,-20.478954315185547,17621
68,-20.696221918207613,-1141.9753993107722,0.06388980150222778,0.053343452513217926,-20.30986785888672,17884
69,-22.60111766985614,-1145.692875788762,0.06336083263158798,0.052578333765268326,-19.958465576171875,18147
70,-22.141652037435612,-1180.422130878155,0.06308618187904358,0.05219782143831253,-19.777158737182617,18410
71,-22.476964618769887,-1282.5760040283203,0.062485065311193466,0.051564108580350876,-19.38309669494629,18673
72,-24.27030506786738,-1306.208727323092,0.0615660697221756,0.05061384290456772,-18.787939071655273,18936
73,-23.99339823033873,-1336.7574263352615,0.06094084680080414,0.05002015084028244,-18.388072967529297,19199
74,-26.454341339067813,-1317.2363809438853,0.060278404504060745,0.049391668289899826,-17.96885871887207,19462
75,-24.004408007792193,-1234.3679621769832,0.060102853924036026,0.049227792769670486,-17.85853385925293,19725
76,-24.697118458185813,-1207.0273026686448,0.0600014254450798,0.04912825673818588,-17.79493522644043,19988
77,-26.681447116141083,-1480.234858586238,0.059599462896585464,0.0487363375723362,-17.543956756591797,20251
78,-27.06186119957115,-1514.9532259427583,0.05901150405406952,0.0483446940779686,-17.179882049560547,20514
79,-26.32405077277934,-1392.4495638333833,0.05868279188871384,0.04803113639354706,-16.9779109954834,20777
80,-26.21554208073779,-1496.9406010554387,0.05810347944498062,0.047553714364767075,-16.624710083007812,21040
81,-27.50919630862914,-1470.2993539663462,0.057874660938978195,0.04737373813986778,-16.486167907714844,21303
82,-26.472555911133046,-1471.4375774676982,0.057316262274980545,0.04690912738442421,-16.15036964416504,21566
83,-28.79818572925524,-1465.668736384465,0.057028841227293015,0.0467153862118721,-15.978792190551758,21829
84,-27.757034309010088,-1466.131103515625,0.05692219361662865,0.04669218137860298,-15.915349960327148,22092
85,-28.72169338161048,-1539.4210533728967,0.056763358414173126,0.046531252562999725,-15.82107925415039,22355
86,-29.134241472178992,-1556.5177072378306,0.05660121142864227,0.04642922058701515,-15.725118637084961,22618
87,-30.137542467153573,-1560.7996826171875,0.056178007274866104,0.046067651361227036,-15.475946426391602,22881
88,-30.811308603323006,-1499.6754643366887,0.05617867410182953,0.046087633818387985,-15.476337432861328,23144
89,-29.757257856796905,-1580.5063136174128,0.05600197613239288,0.04589347541332245,-15.372854232788086,23407
90,-30.99301311362379,-1500.8145165076623,0.0559065155684948,0.04587995260953903,-15.317085266113281,23670
91,-31.494063975693155,-1492.478987473708,0.05594928562641144,0.04590544104576111,-15.342060089111328,23933
92,-32.4586764904936,-1494.7548358623799,0.05608191713690758,0.04607921093702316,-15.419631958007812,24196
93,-30.49288023198059,-1570.5084017240083,0.056233759969472885,0.046209871768951416,-15.508665084838867,24459
94,-32.607662561728475,-1575.6372704139123,0.05614277347922325,0.04614448547363281,-15.45528793334961,24722
95,-31.281889503899635,-1530.108151949369,0.05630391463637352,0.046297937631607056,-15.549882888793945,24985
96,-34.444968247141674,-1707.1008770282451,0.056268464773893356,0.046257730573415756,-15.529047012329102,25248
97,-33.36620100550778,-1689.2309006911057,0.05622684955596924,0.046219464391469955,-15.504608154296875,25511
98,-33.98684880579379,-1646.8453275240386,0.05626911669969559,0.04623173549771309,-15.529430389404297,25774
99,-34.690088990070066,-1735.3954115647537,0.05616268143057823,0.04616392031311989,-15.466958999633789,26037
100,-34.569218668194324,-1778.8378319373498,0.05596659705042839,0.0460430271923542,-15.352176666259766,26300
101,-35.27792199936203,-1736.460688664363,0.055814228951931,0.04597245529294014,-15.263259887695312,26563
102,-34.39415107843087,-1757.8424424391526,0.05577092617750168,0.045931942760944366,-15.238033294677734,26826
103,-36.807071083852094,-1614.7268442007212,0.05576161667704582,0.04592495411634445,-15.232612609863281,27089
104,-37.362025788528385,-1791.2843440129207,0.05576828494668007,0.04590468481183052,-15.236494064331055,27352
105,-36.52570773077555,-1795.8465904822717,0.055686600506305695,0.04580230265855789,-15.188966751098633,27615
106,-36.196160254822935,-1755.9596909743088,0.05569039657711983,0.04582823067903519,-15.191173553466797,27878
107,-37.040544506261554,-1801.1303452711838,0.05555717647075653,0.045737408101558685,-15.11380386352539,28141
108,-38.09007651180369,-1831.5384920560396,0.0554884597659111,0.04568249359726906,-15.073966979980469,28404
109,-38.33685253600204,-1643.6408386230469,0.05562013387680054,0.045807331800460815,-15.15034294128418,28667
110,-37.67749765526659,-1709.130375788762,0.055675119161605835,0.045835357159376144,-15.182291030883789,28930
111,-38.79946687284985,-1863.2376122107873,0.0555485263466835,0.045703522861003876,-15.108785629272461,29193
112,-39.504110989008566,-1854.8018211951623,0.055478233844041824,0.04564500227570534,-15.068042755126953,29456
113,-41.01348452694969,-1810.488516000601,0.055366989225149155,0.04555916413664818,-15.003667831420898,29719
114,-40.22962503106875,-1798.1958594689002,0.055313874036073685,0.04551311582326889,-14.972975730895996,29982
115,-41.11245702881323,-1800.9033883901743,0.05527210980653763,0.04547513276338577,-14.948866844177246,30245
116,-39.16340599132582,-1778.6910588191106,0.05532202869653702,0.04553131014108658,-14.977685928344727,30508
117,-39.91138785873529,-1791.217294546274,0.05525163933634758,0.04549768194556236,-14.937054634094238,30771
118,-41.259070659318354,-1870.229032076322,0.05525973066687584,0.04551433399319649,-14.94172191619873,31034
119,-41.931850230285875,-1942.648428109976,0.055184196680784225,0.04545748978853226,-14.898171424865723,31297
120,-42.61343736612298,-1860.4354294996995,0.05509820580482483,0.0453919842839241,-14.848663330078125,31560
121,-41.94181716759395,-1843.90328509991,0.05509639531373978,0.045394569635391235,-14.84762191772461,31823
122,-41.42282962073845,-1875.861532358023,0.05503373220562935,0.045314837247133255,-14.811593055725098,32086
123,-43.92903258682657,-1949.6861032339243,0.05497543141245842,0.04525083303451538,-14.77811050415039,32349
124,-42.805060731140834,-1978.4054142878606,0.05491320788860321,0.045203108340501785,-14.742414474487305,32612
125,-42.29933771343739,-1891.9392723670373,0.05489414930343628,0.04518182948231697,-14.731489181518555,32875
126,-43.45501849678533,-1985.1763939490686,0.054851096123456955,0.04512251541018486,-14.706823348999023,33138
127,-43.066882176997545,-1956.0452106182393,0.054838988929986954,0.045108843594789505,-14.699889183044434,33401
128,-44.45756505741366,-1917.554694542518,0.054817866533994675,0.04509206861257553,-14.687797546386719,33664
129,-42.85156076489292,-1889.1956834059495,0.054782330989837646,0.04505617916584015,-14.667464256286621,33927
130,-44.80500602722168,-1953.14989060622,0.05471717193722725,0.044991493225097656,-14.630215644836426,34190
131,-45.40641482248053,-2000.214862530048,0.0546673983335495,0.044923871755599976,-14.601794242858887,34453
132,-43.944586275194986,-1919.8180565467248,0.054671477526426315,0.04492180794477463,-14.604122161865234,34716
133,-44.13215836282012,-1977.3264934833232,0.054649468511343,0.04490325227379799,-14.591562271118164,34979
134,-46.669609813182525,-1955.2572749211238,0.05460173636674881,0.04486805200576782,-14.564336776733398,35242
135,-44.927929015214,-1928.8208312988281,0.05461990088224411,0.04487401619553566,-14.574695587158203,35505
136,-48.32915946467295,-1990.2684396597056,0.05457013100385666,0.044824905693531036,-14.546323776245117,35768
137,-45.3860363325692,-1909.9339857835037,0.054548799991607666,0.04480128735303879,-14.534172058105469,36031
138,-46.906229628356236,-1924.775362454928,0.05457058548927307,0.044808827340602875,-14.546582221984863,36294
139,-46.04696040643032,-1940.0754864032451,0.054566241800785065,0.04478428140282631,-14.544107437133789,36557
140,-47.48190373250287,-1997.034182035006,0.05452868342399597,0.04475705325603485,-14.522717475891113,36820
141,-48.66403040142567,-2000.2196631798377,0.05451986938714981,0.044733043760061264,-14.517699241638184,37083
142,-48.29501691607921,-2011.5624154897837,0.05450379103422165,0.04471886530518532,-14.50854778289795,37346
143,-48.26044704161669,-2062.1681049053486,0.05448171868920326,0.04470251873135567,-14.495989799499512,37609
144,-47.72397177663593,-2004.9117032564604,0.05448015406727791,0.04470892250537872,-14.495100021362305,37872
145,-49.77195991037463,-1918.5599177433894,0.054499346762895584,0.04472591355443001,-14.506017684936523,38135
146,-48.72271624808076,-1974.4338707557092,0.0544901043176651,0.044727154076099396,-14.50075912475586,38398
147,-49.40522367238092,-2008.3214299128606,0.054447293281555176,0.04468175396323204,-14.476411819458008,38661
148,-48.90919572590875,-1978.7874075082632,0.054424818605184555,0.04466814920306206,-14.463638305664062,38924
149,-50.1161894961455,-2013.0118314302886,0.054400183260440826,0.04463948681950569,-14.4496431350708,39187
150,-49.432410548395076,-1997.6428527832031,0.05437824875116348,0.04461046680808067,-14.437187194824219,39450
151,-48.1154643192944,-1997.091540996845,0.05435647442936897,0.04457324743270874,-14.424827575683594,39713
152,-50.270103606887645,-2074.945530818059,0.05430947244167328,0.04452725499868393,-14.398161888122559,39976
153,-52.15630839532773,-2029.2139916053186,0.054288122802972794,0.04449994117021561,-14.38605785369873,40239
154,-51.770185307404844,-2022.7385793832632,0.05426937714219093,0.04447925463318825,-14.375433921813965,40502
155,-52.42623543829972,-2053.8202068622295,0.05425161495804787,0.04446563497185707,-14.36536979675293,40765
156,-52.798377990722656,-2024.5637746957632,0.054243847727775574,0.044457145035266876,-14.360971450805664,41028
157,-52.35911176775798,-2035.315183199369,0.05422151833772659,0.04442869871854782,-14.34832763671875,41291
158,-54.14038408301176,-2030.1946622408354,0.05422182381153107,0.04442892223596573,-14.34850025177002,41554
159,-53.30592753406713,-1933.4107243464543,0.05422475188970566,0.04443555325269699,-14.350157737731934,41817
160,-52.7495642469863,-2080.08689058744,0.054202452301979065,0.04441973567008972,-14.33753490447998,42080
161,-52.83904795410969,-2056.673537034255,0.05418770760297775,0.04439713433384895,-14.329193115234375,42343
162,-53.22925467182928,-2051.367880014273,0.05416985601186752,0.04437572509050369,-14.319092750549316,42606
163,-53.32640498491295,-2069.3407311072715,0.05416201427578926,0.044363509863615036,-14.314659118652344,42869
164,-53.312468749941985,-2044.9699214054988,0.054155681282281876,0.04435545206069946,-14.311077117919922,43132
165,-53.585459745428864,-2033.1184222881611,0.05414477735757828,0.044343799352645874,-14.304912567138672,43395
166,-53.97710878858095,-2061.417644794171,0.054122261703014374,0.04431432485580444,-14.292186737060547,43658
167,-54.59100029586386,-2050.8968411959136,0.05411503091454506,0.04430851340293884,-14.288101196289062,43921
168,-53.82462290122029,-2064.634979248047,0.0541139654815197,0.04430238530039787,-14.287498474121094,44184
169,-54.2109955689753,-2096.0265150803784,0.05410047620534897,0.04428965598344803,-14.279877662658691,44447
170,-54.462795699957205,-2065.121316763071,0.05408531054854393,0.044271741062402725,-14.271312713623047,44710
171,-53.642876755602,-2062.2447439340444,0.05408891290426254,0.044271375983953476,-14.273347854614258,44973
172,-54.631243393901634,-2051.0650540865386,0.05408809334039688,0.04426540806889534,-14.272884368896484,45236
173,-56.44694896886557,-2053.2147404597354,0.054083071649074554,0.044256336987018585,-14.270049095153809,45499
174,-53.43509560936757,-2099.022681603065,0.05407625809311867,0.04424949735403061,-14.26620101928711,45762
175,-55.299157552392764,-2028.5683335524338,0.05407162010669708,0.0442432276904583,-14.263582229614258,46025
176,-55.09589841066658,-2127.5970670259917,0.05406414344906807,0.04423452913761139,-14.259363174438477,46288
177,-53.78325225917106,-2062.7017587515024,0.054059650748968124,0.04422811418771744,-14.25682544708252,46551
178,-56.36699314625091,-2063.767789400541,0.05405634641647339,0.044225361198186874,-14.254960060119629,46814
179,-55.615727653068284,-2083.100576547476,0.0540480874478817,0.0442190021276474,-14.250299453735352,47077
180,-54.7670416958885,-2072.209251990685,0.05404474586248398,0.04421461746096611,-14.248414993286133,47340
181,-56.7153241480258,-2055.513371394231,0.05404176563024521,0.04421145096421242,-14.246733665466309,47603
182,-56.05657836420908,-2067.2198814978965,0.05403989553451538,0.04420844838023186,-14.245677947998047,47866
183,-55.94110578457212,-2049.4259080153247,0.05403969809412956,0.044206250458955765,-14.245565414428711,48129
184,-55.24147624026686,-2078.0396259014424,0.054038021713495255,0.04420401528477669,-14.244620323181152,48392
185,-57.52349593884138,-2044.740227332482,0.054038144648075104,0.044203028082847595,-14.24468994140625,48655
186,-55.946692024346994,-2113.629375751202,0.05403554067015648,0.044200167059898376,-14.243218421936035,48918
187,-55.65683550889048,-2063.045703594501,0.05403461679816246,0.044198423624038696,-14.24269962310791,49181
188,-55.64616049197237,-2074.5125497671274,0.054033149033784866,0.04419722780585289,-14.241870880126953,49444
189,-54.78519827331427,-2075.9863562950723,0.05403211712837219,0.04419597238302231,-14.241288185119629,49707
190,-55.02998573245205,-2056.037369948167,0.05403130128979683,0.04419458284974098,-14.240829467773438,49970
191,-56.24871136843025,-2055.239534818209,0.05403066426515579,0.04419369250535965,-14.240468978881836,50233
192,-56.74954773355346,-2044.3981323242188,0.05402989685535431,0.04419270157814026,-14.240035057067871,50496
193,-55.925990630465314,-2057.300309401292,0.05402952805161476,0.04419204220175743,-14.239829063415527,50759
194,-57.08650948702156,-2062.5955434945913,0.054029155522584915,0.04419134184718132,-14.239617347717285,51022
195,-57.715744283262765,-2049.182159423828,0.05402913689613342,0.044191233813762665,-14.239608764648438,51285
196,-56.6516741292105,-2045.3436560997595,0.05402908846735954,0.04419117420911789,-14.239581108093262,51548
197,-56.72078176868279,-2048.015343299279,0.05402899906039238,0.044191062450408936,-14.239530563354492,51811
198,-57.072271223757205,-2055.069784311148,0.05402899906039238,0.04419102147221565,-14.23952865600586,52074
199,-56.53525918518182,-2050.6388268103965,0.054029013961553574,0.04419102147221565,-14.239538192749023,52337
200,-56.55416742114513,-2055.330024132362,0.054029013961553574,0.04419102519750595,-14.239538192749023,52600
