epoch,D_loss,G_loss,W_rmse,W_mae,W_r2,global_step
47,-20.527405176779162,-937.360087468074,0.050446171313524246,0.0418536476790905,-14.384620666503906,12361
48,-20.92210706830478,-966.0998687744141,0.050773635506629944,0.04181485250592232,-14.585003852844238,12624
49,-20.77866164903677,-1026.3616086519683,0.05065802112221718,0.041355960071086884,-14.51410961151123,12887
50,-21.055124326350573,-949.6876924954928,0.0509379617869854,0.04139135777950287,-14.686047554016113,13150
51,-22.668759866359117,-1041.2999009352463,0.05103422328829765,0.04127126187086105,-14.745389938354492,13413
52,-23.60514780051808,-1052.6563497690054,0.051237065345048904,0.041372526437044144,-14.870803833007812,13676
53,-24.41230700133871,-1136.5882568359375,0.05108394846320152,0.04122106730937958,-14.77608871459961,13939
54,-24.346815982245673,-1119.6309673602764,0.051148176193237305,0.041259437799453735,-14.815784454345703,14202
55,-24.95996001464786,-1173.7192887526292,0.050967928022146225,0.04104215279221535,-14.704509735107422,14465
56,-24.481207033527216,-1156.274921123798,0.05076240003108978,0.04078016057610512,-14.578107833862305,14728
57,-27.581350710908723,-1143.2298666147085,0.05066158249974251,0.040750160813331604,-14.516289710998535,14991
58,-27.89538960583763,-1204.7703939584585,0.05045998841524124,0.04057909920811653,-14.393049240112305,15254
59,-28.18617339913836,-1266.8951685978816,0.05041864886879921,0.04054638370871544,-14.367838859558105,15517
60,-28.436562724893083,-1220.4158360407903,0.05047525838017464,0.040585774928331375,-14.40236759185791,15780
61,-29.183034488910053,-1226.7403271014873,0.050637584179639816,0.04067332297563553,-14.501593589782715,16043
62,-29.82184858648496,-1353.787637563852,0.0502980574965477,0.04031024128198624,-14.294412612915039,16306
63,-29.959963091426022,-1325.144735483023,0.05009626969695091,0.04012336954474449,-14.171942710876465,16569
64,-31.531750486830795,-1298.3433145376353,0.04980286955833435,0.03990544006228447,-13.994747161865234,16832
65,-29.964879153799195,-1417.0459688626802,0.04934992268681526,0.03955826163291931,-13.723238945007324,17095
66,-31.06404229443336,-1381.8390573354868,0.04914260655641556,0.039375483989715576,-13.599796295166016,17358
67,-31.45602753135188,-1400.1368525578425,0.04899481311440468,0.03926105797290802,-13.512113571166992,17621
68,-31.612452621242394,-1335.7664513221155,0.04896853491663933,0.039221569895744324,-13.496548652648926,17884
69,-31.28529549370247,-1376.1846290001502,0.04903518781065941,0.03934897854924202,-13.536038398742676,18147
70,-32.84908655297167,-1386.2353691687952,0.04898263141512871,0.03936731070280075,-13.504897117614746,18410
71,-33.01640190733703,-1369.635745708759,0.04908498749136925,0.039451517164707184,-13.565579414367676,18673
72,-32.490018685054416,-1433.7124281663162,0.04901071637868881,0.03940331190824509,-13.521533966064453,18936
73,-33.44705746654322,-1399.924329317533,0.04910508915781975,0.03950810059905052,-13.577512741088867,19199
74,-34.01971018903609,-1335.9438171386719,0.0492868572473526,0.03961367532610893,-13.685632705688477,19462
75,-34.16258485779563,-1475.1819622333232,0.049034301191568375,0.0394008532166481,-13.535512924194336,19725
76,-35.870330826864496,-1462.0885009765625,0.049053844064474106,0.03946526348590851,-13.547102928161621,19988
77,-34.97005662809307,-1497.7589839054988,0.04905588924884796,0.03943026065826416,-13.54831600189209,20251
78,-37.08329801777017,-1515.3197537935698,0.049006387591362,0.03943252190947533,-13.518969535827637,20514
79,-37.50378076749156,-1484.403280404898,0.048861514776945114,0.039301540702581406,-13.43325424194336,20777
80,-37.98334731983141,-1517.3474801870493,0.048906683921813965,0.03937023878097534,-13.45995044708252,21040
81,-38.03314102557222,-1550.1243286132812,0.0489274300634861,0.03940253704786301,-13.472222328186035,21303
82,-35.747151211640684,-1494.4661466158354,0.049124378710985184,0.03960832208395004,-13.588968276977539,21566
83,-35.41077009353348,-1509.176741379958,0.04925102740526199,0.039720550179481506,-13.664290428161621,21829
84,-36.838577680261416,-1519.4904045691858,0.04932311549782753,0.039758939296007156,-13.707247734069824,22092
85,-37.93646024116545,-1551.2764164851262,0.049410827457904816,0.03985162079334259,-13.759603500366211,22355
86,-37.38129885024444,-1592.6185678335337,0.049459293484687805,0.03986486792564392,-13.78857135772705,22618
87,-38.92994052828945,-1629.2164236215444,0.0493469163775444,0.03979017958045006,-13.72144603729248,22881
88,-39.59266280402702,-1590.3460223858174,0.049331340938806534,0.039774734526872635,-13.712154388427734,23144
89,-37.813667496800875,-1561.983614408053,0.04949089512228966,0.03987521305680275,-13.807476997375488,23407
90,-41.527635117447424,-1679.1872347318208,0.049459271132946014,0.03981584310531616,-13.788557052612305,23670
91,-41.085738548307816,-1584.2086392916167,0.0495346374809742,0.039919640868902206,-13.833662986755371,23933
92,-38.70175319932713,-1571.8366276667668,0.04964328929781914,0.04002983868122101,-13.898805618286133,24196
93,-41.85048150472315,-1627.7207336425781,0.049660585820674896,0.040045082569122314,-13.909191131591797,24459
94,-42.130680921866414,-1542.2498215895432,0.049811508506536484,0.04019638150930405,-13.999948501586914,24722
95,-41.47097782309064,-1725.1368596003606,0.04992569610476494,0.04025980085134506,-14.068799018859863,24985
96,-41.85237165820916,-1699.543212890625,0.05007927864789963,0.04039831459522247,-14.161652565002441,25248
97,-42.455873750461826,-1662.5196110652043,0.050173915922641754,0.040436554700136185,-14.219008445739746,25511
98,-41.57087580967312,-1684.0150803786057,0.05031870678067207,0.040498748421669006,-14.306974411010742,25774
99,-42.782782558252606,-1766.7840646597056,0.05042704567313194,0.040570907294750214,-14.372960090637207,26037
100,-43.128995496510555,-1673.129875769982,0.050549622625112534,0.04064585641026497,-14.447787284851074,26300
101,-44.58488773665047,-1769.6704618013823,0.05064941570162773,0.04072059318423271,-14.508838653564453,26563
102,-42.57072120564972,-1739.3997521033655,0.050715457648038864,0.040802888572216034,-14.549310684204102,26826
103,-44.81530191689843,-1785.4896615835337,0.05075341463088989,0.04087046533823013,-14.572592735290527,27089
104,-45.61806860804104,-1743.2167827899639,0.05079243704676628,0.04090745002031326,-14.596549987792969,27352
105,-43.57367600415596,-1713.422588641827,0.05090121924877167,0.041001975536346436,-14.663427352905273,27615
106,-46.65449058692265,-1858.527611365685,0.05094481632113457,0.041034892201423645,-14.690268516540527,27878
107,-46.08530304187151,-1705.795189490685,0.051032427698373795,0.041117921471595764,-14.744282722473145,28141
108,-44.41240185567182,-1779.3834768442007,0.05109599977731705,0.04115044325590134,-14.78353214263916,28404
109,-48.066911740901354,-1863.289755014273,0.051099445670843124,0.04111248627305031,-14.785660743713379,28667
110,-46.04114833440164,-1814.78026169997,0.05111366882920265,0.04110058397054672,-14.794450759887695,28930
111,-48.7802148064733,-1823.0972876915564,0.0511738583445549,0.041117869317531586,-14.831670761108398,29193
112,-46.18930466728065,-1909.5446354792668,0.05120260268449783,0.041123416274785995,-14.849461555480957,29456
113,-47.226403015194734,-1901.2286564753606,0.051220737397670746,0.04113653674721718,-14.86069107055664,29719
114,-48.76195484422459,-1827.2012587327224,0.05125736445188522,0.04110371321439743,-14.883380889892578,29982
115,-46.28084340838878,-1652.0902099609375,0.05140836536884308,0.0412323996424675,-14.977102279663086,30245
116,-48.62216500909609,-1857.3434917743389,0.051524024456739426,0.04131006821990013,-15.049072265625,30508
117,-49.63500144726423,-1844.366680438702,0.05161222815513611,0.04134434461593628,-15.104070663452148,30771
118,-47.87603442115929,-1867.136972280649,0.05167394131422043,0.04139551892876625,-15.14260482788086,31034
119,-49.736416142249745,-1931.7421382023738,0.05172783136367798,0.04143482446670532,-15.176292419433594,31297
120,-49.80903956192075,-1893.454582801232,0.051777832210063934,0.04148804768919945,-15.207578659057617,31560
121,-51.48821625510096,-1845.6600928673377,0.05182022973895073,0.04150582477450371,-15.234130859375,31823
122,-51.02573493043733,-1938.1383385291467,0.051802828907966614,0.041492290794849396,-15.22323226928711,32086
123,-50.85850044439047,-1925.9618318997896,0.051791127771139145,0.04149991646409035,-15.215904235839844,32349
124,-50.62718387792319,-1935.7792663574219,0.05178866907954216,0.041506603360176086,-15.214363098144531,32612
125,-50.553456179542685,-1885.86669921875,0.051807109266519547,0.04150048643350601,-15.225912094116211,32875
126,-52.11687652965009,-1884.5305715707632,0.05184546113014221,0.04153452441096306,-15.249946594238281,33138
127,-51.894115879508476,-1937.913546048678,0.05187040567398071,0.041541799902915955,-15.265586853027344,33401
128,-52.468635551829756,-1944.5300598144531,0.051952801644802094,0.0415826290845871,-15.317302703857422,33664
129,-52.80932177699564,-1952.2184377817007,0.05202320218086243,0.041620995849370956,-15.361555099487305,33927
130,-54.22621519574648,-2000.689913236178,0.05207734927535057,0.041638102382421494,-15.395631790161133,34190
131,-53.82930510850914,-1943.9716139573318,0.052079327404499054,0.041649892926216125,-15.39687728881836,34453
132,-54.83183486923972,-1915.3556823730469,0.05209331959486008,0.04164595529437065,-15.40568733215332,34716
133,-53.76004122237289,-2058.8864018366885,0.05205836519598961,0.041611332446336746,-15.38368034362793,34979
134,-55.55111750541078,-1923.2215388371394,0.052108533680438995,0.041648831218481064,-15.415273666381836,35242
135,-52.95408297854231,-1993.6384770320012,0.05211833119392395,0.04164150729775429,-15.42144775390625,35505
136,-54.91049672260937,-1936.5503352238582,0.05213650315999985,0.04165976867079735,-15.432901382446289,35768
137,-55.83216690745191,-1921.3827092097356,0.05216337367892265,0.041683439165353775,-15.449844360351562,36031
138,-54.93769296856434,-2018.0789677546575,0.052179086953401566,0.04168295860290527,-15.459754943847656,36294
139,-56.807652139845004,-2044.5497178297776,0.052214112132787704,0.041706718504428864,-15.481861114501953,36557
140,-56.041226252856816,-2014.9017052283655,0.05223000422120094,0.04171662777662277,-15.491893768310547,36820
141,-57.319028190786845,-1997.2034348707932,0.05224981904029846,0.04174008220434189,-15.504409790039062,37083
142,-54.15301559723829,-2008.5820570725662,0.05226811394095421,0.04175146296620369,-15.515970230102539,37346
143,-57.10532419037909,-2008.268826998197,0.05226442962884903,0.041736699640750885,-15.513641357421875,37609
144,-56.82464139089838,-1997.2954641488882,0.05228903889656067,0.04174856096506119,-15.529195785522461,37872
145,-58.32145097681778,-2063.5054673414966,0.05229039862751961,0.041752561926841736,-15.53005599975586,38135
146,-58.31603011432256,-1997.2498309795674,0.05230242386460304,0.04174596443772316,-15.537660598754883,38398
147,-58.48577484885096,-1963.5858201246995,0.0523560456931591,0.04177946597337723,-15.571586608886719,38661
148,-57.973281972761846,-2023.6893099271333,0.052370838820934296,0.04178129881620407,-15.580951690673828,38924
149,-58.587144467313934,-2103.495830829327,0.05235113203525543,0.04174726828932762,-15.568475723266602,39187
150,-58.51566393021848,-2018.2598243126502,0.05236179754137993,0.04175104945898056,-15.575227737426758,39450
151,-59.44927230443338,-2003.6578181340144,0.052414365112781525,0.04178478941321373,-15.608526229858398,39713
152,-58.53054568069516,-2007.8030747633713,0.05241446942090988,0.04178570210933685,-15.608591079711914,39976
153,-59.369021020461396,-2098.0501309908354,0.05241808295249939,0.041775960475206375,-15.610881805419922,40239
154,-58.91019987244116,-2114.3166621281553,0.052423059940338135,0.04177941009402275,-15.614036560058594,40502
155,-60.08280120965646,-2040.0121694711538,0.0524316132068634,0.041776642203330994,-15.61945915222168,40765
156,-60.707747017022776,-2048.346482496995,0.05245388671755791,0.041790466755628586,-15.633581161499023,41028
157,-58.95181819422617,-2061.452211820162,0.05245909467339516,0.04178326949477196,-15.636884689331055,41291
158,-60.712628270283396,-2079.4723088191104,0.05246780067682266,0.04178518056869507,-15.642406463623047,41554
159,-61.45882263473685,-2051.837864802434,0.05247311294078827,0.04177848622202873,-15.64577865600586,41817
160,-61.370112672958086,-2063.9022545447715,0.052468765527009964,0.041773442178964615,-15.64301872253418,42080
161,-62.53882593075132,-2043.0470440204326,0.05247442051768303,0.04177682846784592,-15.6466064453125,42343
162,-61.624311374620795,-2032.0432269756611,0.05247502401471138,0.04176964983344078,-15.646989822387695,42606
163,-62.67777738099769,-1953.4281076284556,0.05249500274658203,0.04177595674991608,-15.65966796875,42869
164,-62.38229138769578,-2085.541510948768,0.052495021373033524,0.04177549108862877,-15.659677505493164,43132
165,-62.05646565658511,-2089.043952355018,0.05249413475394249,0.04177359119057655,-15.659116744995117,43395
166,-63.40600953265288,-2068.7354736328125,0.05249853432178497,0.04177786782383919,-15.661909103393555,43658
167,-62.96206646908372,-2031.796391413762,0.05249551311135292,0.04177433252334595,-15.659990310668945,43921
168,-64.1873402251037,-2032.0902475210337,0.05250177159905434,0.04178088903427124,-15.663963317871094,44184
169,-64.16448038340522,-2021.766322209285,0.0525166280567646,0.04179198294878006,-15.673397064208984,44447
170,-63.387055879310054,-2084.3322307880107,0.052508655935525894,0.04178117215633392,-15.6683349609375,44710
171,-63.37180950614436,-2091.155982384315,0.05251378193497658,0.0417872853577137,-15.671588897705078,44973
172,-62.556510094907345,-2078.1873380220854,0.05251406878232956,0.04178628697991371,-15.671772003173828,45236
173,-64.12869672086302,-2074.1695181039663,0.05251673236489296,0.04178665950894356,-15.6734619140625,45499
174,-64.2649459258685,-2061.9981853778545,0.05252145230770111,0.04179004579782486,-15.676460266113281,45762
175,-64.8076557478524,-2037.225820688101,0.052521683275699615,0.04178747534751892,-15.676607131958008,46025
176,-65.2932751586682,-2073.7572138859678,0.052522819489240646,0.04178733378648758,-15.677328109741211,46288
177,-63.85014076377956,-2074.5836791992188,0.052522897720336914,0.04178658127784729,-15.677377700805664,46551
178,-65.35377749744023,-2078.7891399676982,0.05252164229750633,0.04178347811102867,-15.676580429077148,46814
179,-66.1306754645286,-2075.049814077524,0.05252192169427872,0.04178216680884361,-15.6767578125,47077
180,-65.5103449948387,-2107.4042147122896,0.052521612495183945,0.04177917167544365,-15.67656135559082,47340
181,-65.87145194717233,-2054.888143686148,0.05252373591065407,0.04178047552704811,-15.677909851074219,47603
182,-66.0240236869783,-2094.1802696814902,0.052524127066135406,0.041779838502407074,-15.678157806396484,47866
183,-65.68714026534512,-2035.1471956693208,0.052525803446769714,0.041780635714530945,-15.679224014282227,48129
184,-66.96930306945917,-2080.738558255709,0.05252615362405777,0.041781336069107056,-15.679445266723633,48392
185,-66.79631426851105,-2046.3555391751802,0.052527815103530884,0.04178272560238838,-15.680500030517578,48655
186,-66.3584803374548,-2081.0195993276743,0.052528999745845795,0.04178339242935181,-15.681253433227539,48918
187,-66.75015683772446,-2078.339616041917,0.05252927541732788,0.041783496737480164,-15.681427001953125,49181
188,-66.59394925266164,-2070.6942302997295,0.05253026634454727,0.04178362339735031,-15.682056427001953,49444
189,-67.54865610100924,-2077.2010826697715,0.05253050476312637,0.04178377613425255,-15.682209014892578,49707
190,-65.70346713338061,-2067.5581993689902,0.05253138765692711,0.04178405925631523,-15.682769775390625,49970
191,-68.08299657147194,-2071.69440636268,0.052531708031892776,0.04178415983915329,-15.682973861694336,50233
192,-66.4894642594196,-2080.200946514423,0.05253259837627411,0.04178465157747269,-15.683538436889648,50496
193,-66.54956439420751,-2072.544346736028,0.052532944828271866,0.04178497567772865,-15.683757781982422,50759
194,-67.42529741439529,-2082.4214900090146,0.052532609552145004,0.04178473353385925,-15.68354606628418,51022
195,-66.70244412005174,-2073.815204326923,0.05253284052014351,0.0417848601937294,-15.683692932128906,51285
196,-66.83381870400316,-2076.6663747934194,0.05253291502594948,0.04178495705127716,-15.683740615844727,51548
197,-67.02885264407546,-2067.030515230619,0.05253298953175545,0.04178500548005104,-15.683788299560547,51811
198,-65.77531926985476,-2064.480792705829,0.052533019334077835,0.04178503155708313,-15.683805465698242,52074
199,-66.34794938700281,-2076.4752126840444,0.05253306403756142,0.04178505390882492,-15.683835983276367,52337
200,-66.4903626423825,-2058.4786987304688,0.05253306403756142,0.04178505390882492,-15.683835983276367,52600
