epoch,D_loss,G_loss,W_rmse,W_mae,W_r2,global_step
39,0.0401510587062246,-92.03516273088353,0.018749253824353218,0.014628167264163494,0.013662278652191162,3627
40,0.03592590859500311,-92.85997837845997,0.01850474253296852,0.01441249530762434,0.03922039270401001,3720
41,0.03806260648754335,-92.75358228786017,0.018283799290657043,0.014217588119208813,0.06202644109725952,3813
42,0.08169744165754446,-91.43360023088353,0.018095528706908226,0.014046740718185902,0.08124399185180664,3906
43,0.042497075052671536,-92.29651166034002,0.01795017533004284,0.0139143206179142,0.09594452381134033,3999
44,0.034150478339964346,-92.34446043609292,0.017795808613300323,0.013790572062134743,0.11142700910568237,4092
45,0.3601308420140256,-87.48683412613407,0.01784103363752365,0.013852431438863277,0.10690486431121826,4185
46,0.05802570704010225,-87.33148628152827,0.017894189804792404,0.013902757316827774,0.10157513618469238,4278
47,0.05828660494217309,-91.58583536455708,0.01770840771496296,0.013742894865572453,0.12013369798660278,4371
48,0.048499020898053725,-90.424071773406,0.017542516812682152,0.013617478311061859,0.136541485786438,4464
49,0.04404907735685507,-89.39400432955834,0.017409656196832657,0.013520385138690472,0.1495710015296936,4557
50,0.03686330493499515,-88.09959879229146,0.017269793897867203,0.013396884314715862,0.1631801724433899,4650
51,0.03455373138109202,-86.4791030063424,0.017181502655148506,0.013278812170028687,0.17171478271484375,4743
52,0.14412142915190548,-81.96455703243133,0.01714985817670822,0.013248804025352001,0.17476308345794678,4836
53,0.04284200615059304,-85.02470324116368,0.017064817249774933,0.013136804103851318,0.18292677402496338,4929
54,0.11067909014321142,-93.31946350425802,0.01723097451031208,0.013425970450043678,0.1669379472732544,5022
55,0.032314265447278175,-81.77901147001533,0.016953416168689728,0.013157511129975319,0.19355988502502441,5115
56,0.02480782197928557,-85.93147753643733,0.016855288296937943,0.012992956675589085,0.20286834239959717,5208
57,0.024296440774955415,-88.10005196191932,0.016828706488013268,0.013012603856623173,0.20538067817687988,5301
58,0.046892772719103804,-84.26683799169396,0.016839906573295593,0.01304023340344429,0.2043226957321167,5394
59,0.06351234711786752,-82.78316300915134,0.016865720972418785,0.013080085627734661,0.2018812894821167,5487
60,0.028301607206543927,-83.52343110115298,0.01688893511891365,0.013103604316711426,0.19968271255493164,5580
61,0.021971476604781486,-84.01563164495653,0.01690780557692051,0.013134715147316456,0.19789326190948486,5673
62,0.016970490305734578,-83.50000566051853,0.016938425600528717,0.013182413764297962,0.1949855089187622,5766
63,0.03452858557143519,-82.2040028725901,0.016975928097963333,0.013199989683926105,0.19141685962677002,5859
64,0.6320608963649119,-82.08429209391277,0.01729992777109146,0.013506636954843998,0.1602572798728943,5952
65,0.06689748544526357,-75.95580710134199,0.01734062097966671,0.013555928133428097,0.15630203485488892,6045
66,0.16746205560141994,-76.46885722170595,0.017484616488218307,0.013687198050320148,0.1422320008277893,6138
67,0.049656120439370476,-76.27576873123004,0.01769171468913555,0.013847878202795982,0.12179183959960938,6231
68,0.023299860627821054,-77.42360457553659,0.017972620204091072,0.01407527644187212,0.09368228912353516,6324
69,0.016947434644304937,-79.98118714363345,0.018005531281232834,0.014062843285501003,0.09035998582839966,6417
70,0.0169184098611035,-78.98047687161353,0.01811685785651207,0.014164595864713192,0.07907688617706299,6510
71,0.01617569540457059,-78.3312747093939,0.018226221203804016,0.014246764592826366,0.06792479753494263,6603
72,0.02551287986458309,-78.29816280898227,0.018339337781071663,0.014326833188533783,0.05631965398788452,6696
73,0.018307478097017094,-78.15995681926768,0.018452830612659454,0.014388718642294407,0.04460352659225464,6789
74,0.017908525823425222,-76.98302139774445,0.01849919930100441,0.014417016878724098,0.03979599475860596,6882
75,0.04986803570101338,-76.54341995075185,0.01867740787565708,0.01451607421040535,0.021206974983215332,6975
76,0.08116991727823211,-79.11598541916058,0.01894511841237545,0.014712482690811157,-0.007053017616271973,7068
77,0.018441170504096376,-80.2186262889575,0.019117187708616257,0.014809953980147839,-0.025429129600524902,7161
78,0.01806061869106626,-78.24835016394174,0.019264835864305496,0.014950014650821686,-0.04132974147796631,7254
79,0.017835918558581222,-77.81559179162467,0.01943044550716877,0.015042035840451717,-0.059310317039489746,7347
80,0.03314558593856712,-76.39800820299374,0.019717462360858917,0.015201810747385025,-0.09083664417266846,7440
81,0.02558363477389018,-76.68019005560106,0.019934004172682762,0.015344514511525631,-0.11492776870727539,7533
82,0.24172208043596438,-75.30481744581654,0.02023530751466751,0.015684824436903,-0.14888691902160645,7626
83,0.0334091990465118,-76.59624784736224,0.02052922546863556,0.015884220600128174,-0.1825045347213745,7719
84,0.018469929384688537,-73.15694320842783,0.02077990397810936,0.016047440469264984,-0.21155953407287598,7812
85,0.02929358761156759,-72.36122689195858,0.020930418744683266,0.016055626794695854,-0.22917437553405762,7905
86,0.015999283551448775,-71.31878932829827,0.02109389752149582,0.016140300780534744,-0.2484506368637085,7998
87,0.015519963046635991,-71.24821217854817,0.021294360980391502,0.016297640278935432,-0.2722921371459961,8091
88,0.014211568200299817,-70.8584744853358,0.02142086811363697,0.0163925439119339,-0.28745412826538086,8184
89,0.015710709180923238,-70.52713061917213,0.0215386264026165,0.01647825539112091,-0.30164825916290283,8277
90,0.01732687794813706,-69.96534261395854,0.021677447482943535,0.01658482663333416,-0.31848132610321045,8370
91,0.01324147835714362,-69.80550376317834,0.021846013143658638,0.0167156420648098,-0.3390662670135498,8463
92,0.060374663892372324,-70.26461759177587,0.02212805673480034,0.0169565100222826,-0.37386560440063477,8556
93,0.029398433493590483,-69.93346117901545,0.022408436983823776,0.017172755673527718,-0.4089019298553467,8649
94,0.01610863184736621,-70.14190435922274,0.02265627682209015,0.017324961721897125,-0.44023966789245605,8742
95,0.01785618083811896,-69.35647689655264,0.02291662059724331,0.01750773750245571,-0.4735293388366699,8835
96,0.01511506232563206,-68.83549647177419,0.023117488250136375,0.017643116414546967,-0.4994741678237915,8928
97,0.019851084758517563,-68.4413823773784,0.023319365456700325,0.01779579184949398,-0.5257771015167236,9021
98,0.019094312663680765,-69.14022589242586,0.023564280942082405,0.017926707863807678,-0.5579948425292969,9114
99,0.013658560982715059,-69.29985628845871,0.023711269721388817,0.018057607114315033,-0.5774924755096436,9207
100,0.031608515208767306,-69.13204537668535,0.023888668045401573,0.018231170251965523,-0.6011852025985718,9300
