epoch,D_loss,G_loss,W_rmse,W_mae,W_r2,global_step
1,9.742993519223969,-9.121932983398438,0.18131500482559204,0.181008443236351,-291.8089904785156,29
2,9.170988872133453,-14.866528129577636,0.18117201328277588,0.1808682084083557,-291.34735107421875,58
3,7.524354901807062,-15.56779499053955,0.1810128390789032,0.18070875108242035,-290.8338623046875,87
4,6.122977092348296,-20.40259666442871,0.18083971738815308,0.18053308129310608,-290.27587890625,116
5,5.981890579749798,-29.56987648010254,0.1806304156780243,0.18032386898994446,-289.6020812988281,145
6,5.599105604763689,-26.8598575592041,0.1804460883140564,0.18013687431812286,-289.00927734375,174
7,4.865465443709801,-30.738152313232423,0.18029119074344635,0.17997987568378448,-288.5115661621094,203
8,4.412108503538986,-35.42041015625,0.18012875318527222,0.17981603741645813,-287.9901428222656,232
9,4.515692628663162,-40.70366592407227,0.17997589707374573,0.1796623170375824,-287.49981689453125,261
10,4.2582212481005435,-40.69620132446289,0.17982707917690277,0.17951194941997528,-287.0229797363281,290
11,3.6557207107543945,-45.95945510864258,0.17970328032970428,0.17938609421253204,-286.62652587890625,319
12,4.084378653559192,-43.2690315246582,0.17956171929836273,0.17924153804779053,-286.17352294921875,348
13,3.57497108393702,-51.099510192871094,0.1794394850730896,0.17911794781684875,-285.78271484375,377
14,3.0344610049806793,-53.93785781860352,0.17931059002876282,0.17898592352867126,-285.370849609375,406
15,2.711779002485604,-54.78445205688477,0.17918910086154938,0.17886270582675934,-284.9829406738281,435
16,2.2842652222205855,-58.96475677490234,0.1790822446346283,0.17875349521636963,-284.6419677734375,464
17,2.022675974615689,-60.699964904785155,0.17896722257137299,0.1786365509033203,-284.2751159667969,493
18,1.5869717762388031,-63.92894744873047,0.17886903882026672,0.1785355806350708,-283.96221923828125,522
19,1.2547283830313847,-68.83299942016602,0.17876732349395752,0.17843171954154968,-283.6382141113281,551
20,0.6514040026171454,-72.14659423828125,0.17865315079689026,0.17831464111804962,-283.27471923828125,580
21,0.5049584322962267,-73.04964752197266,0.17856822907924652,0.1782274693250656,-283.00457763671875,609
22,0.28241728092062063,-78.68728942871094,0.17848241329193115,0.17813828587532043,-282.731689453125,638
23,-0.1844984745157176,-78.03905944824218,0.17840681970119476,0.17806006968021393,-282.49139404296875,667
24,-0.7350824454735065,-81.71263580322265,0.17832061648368835,0.17797164618968964,-282.21746826171875,696
25,-0.894588749984215,-87.08810424804688,0.17824548482894897,0.17789414525032043,-281.9788818359375,725
26,-1.6006075431560647,-92.90652923583984,0.17818114161491394,0.17782782018184662,-281.77459716796875,754
27,-1.8489417207652126,-96.10565795898438,0.17812152206897736,0.1777663379907608,-281.58538818359375,783
28,-2.679088526758654,-96.5068374633789,0.17806792259216309,0.17771035432815552,-281.41534423828125,812
29,-2.765386959602093,-93.60635986328126,0.17801235616207123,0.17765271663665771,-281.2391357421875,841
30,-3.5717018883803795,-98.40059509277344,0.17796102166175842,0.17759954929351807,-281.07635498046875,870
31,-3.8203654124819,-100.07098083496093,0.17791126668453217,0.177548348903656,-280.9186706542969,899
32,-4.416338789051976,-102.14764709472657,0.17786502838134766,0.177500918507576,-280.7721252441406,928
33,-4.914331600583833,-103.2427963256836,0.17782726883888245,0.17746157944202423,-280.6524963378906,957
34,-5.0360962769080855,-108.53960876464843,0.17779740691184998,0.1774301528930664,-280.5578918457031,986
35,-5.449744997353389,-109.65727233886719,0.17776507139205933,0.17739634215831757,-280.45550537109375,1015
36,-6.000362494896198,-112.02413635253906,0.17773598432540894,0.17736610770225525,-280.3634338378906,1044
37,-6.3525529072202485,-110.36440887451172,0.17771580815315247,0.17734462022781372,-280.299560546875,1073
38,-6.5929762741615034,-107.22105712890625,0.17769527435302734,0.17732320725917816,-280.2345275878906,1102
39,-7.075593816822972,-111.4430938720703,0.1776784509420395,0.17730581760406494,-280.1813049316406,1131
40,-7.391765874007652,-113.00943908691406,0.17766669392585754,0.17729341983795166,-280.1440734863281,1160
41,-7.618557091416983,-112.29153289794922,0.1776553988456726,0.17728178203105927,-280.1083679199219,1189
42,-8.005213540175866,-110.22782592773437,0.1776467263698578,0.1772727221250534,-280.08087158203125,1218
43,-8.11883099325772,-114.03331451416015,0.17763946950435638,0.17726516723632812,-280.0579528808594,1247
44,-8.323850467287262,-113.07396240234375,0.17763414978981018,0.177259624004364,-280.0411071777344,1276
45,-8.336812742825213,-113.51363525390624,0.17763030529022217,0.17725558578968048,-280.0289306640625,1305
46,-8.59034122269729,-114.7487579345703,0.17762772738933563,0.1772528737783432,-280.020751953125,1334
47,-8.551024042326828,-112.4934310913086,0.17762598395347595,0.17725104093551636,-280.0152893066406,1363
48,-8.56315695006272,-115.23580474853516,0.17762522399425507,0.1772502362728119,-280.0128479003906,1392
49,-8.641501558238062,-112.76772613525391,0.17762494087219238,0.1772499531507492,-280.0119934082031,1421
50,-8.666067386495657,-113.28199005126953,0.1776248961687088,0.17724989354610443,-280.0118103027344,1450
